Abby Cadabby,Leslie Carrara-Rudolph,(2006-present) A 3-year-old fairy-in-training with tiny wings| a magic wand| and sparkles in her hair. She was created to increase the number of the female Sesame Street Muppets. Daughter of the fairy godmother (who is spoken about but never seen)| she has her own point of view and is comfortable with the fact that she likes wearing a dress.,https://sesameworkshop.org/wp-content/uploads/2023/03/Abby-1.png
Alice Snuffleupagus,Judy Sladky,(1988-1998) Baby sister of Aloysius Snuffleupagus (Snuffy). She has luxurious| pale-golden fur| long eyelashes| and a blue-checkered hair ribbon| and was introduced to model sibling rivalry. She was one of the first Muppets controlled by remote control.,https://i.pinimg.com/originals/dd/a6/8b/dda68bf0b14e4d4854fe73c62ab132bb.jpg
Alistair Cookie,Frank Oz (1978-2001),Played by Cookie Monster| he is a parody of British broadcaster Alistair Cooke. and appears in the Monsterpiece Theater sketch (a parody of Masterpiece Theater). At first| he used a pipe that he would eat in each segment. The pipe was eventually removed because according to executive producer Carol-Lynn Parente| it modeled the wrong behavior.,https://64.media.tumblr.com/tumblr_lzo90yiF9E1qc8b1uo1_r1_640.jpg
Aloysius Snuffleupagus ,Jerry Nelson (1971-78)| Richard Hunt| Bryant Young (1978)| Michael Earl Davis (1978-80)| Martin P. Robinson (1980-present),Also know as Snuffy. Created to represent the psychological age of a four-year-old| Snuffy at seven feet tall and twelve feet wide is the largest Muppet on Sesame Street. He was Big Bird's imaginary friend until 1985| when he was finally revealed to the adult cast.,https://toughpigs.com/wp-content/uploads/2012/11/OS3-1836-BB-Snuffy-nest.png
AM Monsters,Various,Short for Anything Muppet Monsters| the AM Monsters are customizable Muppet Monsters like the Anything Muppets and the Whatnots from The Muppet Show. Like the Anything Muppets| the AM Muppets come in all shapes| sizes| and appearances. According to writer Louise Gikow| Elmo started out as an AM Monster.,data:image/jpeg;base64|/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBUVFBgWFhUYGBUVGBUVGBoYFRgYFRUVGBgZGRgYGBgcIS4lHB4rHxgYJjgmKy8xNTU1GiQ7QDs0Py40NTEBDAwMEA8QHxISHzQhISE0NDQ0MTQxNDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQxNDQ0NDQxND8xNDExMf/AABEIAMIBAwMBIgACEQEDEQH/xAAbAAACAwEBAQAAAAAAAAAAAAAEBQACAwYBB//EAEAQAAIBAgQDAwoFAwIFBQAAAAECAAMRBBIhMQVBUSJhcQYTMlNygZGSsdEUQlKhsiMzwRXwFiRDYvE0RFSC4f/EABoBAAMBAQEBAAAAAAAAAAAAAAIDBAEABQb/xAAlEQADAAICAQUAAwEBAAAAAAAAAQIDERIhMQQTQVGRFCJxMgX/2gAMAwEAAhEDEQA/APMJw6hkQmklyiH0Br2NTtCV4Zh/Up8g+0pgz/TT2E/iIUpnpYscuU2j5jPlyrI0m9f6UXhWH9SnyD7S6cKw9x/Qp/IPtNVmidYdY5+hKzZt+X+mr8Hwwt/Qp/Iv2lq/B8MLWoU/kX7SyVsxAhlddopzKfgpWXK103+in/ScNf8A9PT+RftCK3BsMP8AoU/kX7TdxYiEYkaCc5nfgDnm+3+gFHg2GIP/AC9P5F+0h4Phh/7en8i/aMsGukmJXWDxnfg13lS3t/otHC8N/wDHp/Iv2mTcKw3qKfyL9oxSiSJDhzblGKIXwT1mzP5YLh+D4Yqf+Xp/Iv2gtThGGH/Qp/Iv2jrC0TcwHELYnxnTMt60bWXPx6b/AEXnhmG9RT+RftKf6Xh/U0/kX7Qp2mbPG8J+hKzZvlv9BW4Zh/U0/kX7Sh4bh/Up8g+0KYzJzO9ufoZObN9v9Bm4bQ9SnyD7SDh9AaikgPsD7TctKkzvbn6D97Nvy/0zbC0/Vp8iyhw1P1afIs0YzItO4T9BLJlfy/08/D0/Vp8qyDD0/Vp8izy89DTOM/QXuZPt/pYYen6tPkSaJhafq0+RJQTRXsJjmfhHK8v2/wBIcLT9WnyJL/hadv7afIkoGvNQDM4T9HPJlXy/0z/C0/V0/kSQYWn6tPkSaimZcIZqmfoB5c32/wBBjhafq0+RJ7+Fp+rT5Fm5pmUaZUzrwHjyZeS23+nAYpEztoN+g+0kpij228T9ZJDxX0e2qr7f6dxgm/pp7CfxEKTeB4P+2nsJ/EQqmdZbjepR5eaN2wylSJEJROzKU6mlpui9mY8j2csC0D0h2h4xnV5RZS9IeMZOYq2MjGQ072MtiR2RLZezeCPUJmJtm1CQz4Yl1muKoDLfnPOEnsQmv6Jiub5BPGtAVFOzKVKRy7wyjbJtymKYhLaiGrYl4kCYa4J15RZiWuxMe03SxNusW1VSxIEbF/JlYvhAD0za8GeMWIybRW5lE1sTWBSeM8yYz1jM2abs5Yz0tKl54TKkzNm8D1mmTGWJlJnLQcweCXUSqiaCC6DWIsBNBTlAhM3VSIPI32zxaRmwRuk9RzNfP2mcmD7WvJREabBGPKZriu6W/EnpM5M720aEHugtVZc1D0mZUk7Td6QUx2j5tjD/AFG9o/WSe40f1H9o/WSSnpcTtsIewnsJ/GF0t4Hg/QT2E/iIZSOspl/1RNkndMO2jClqkXOdIww7diLfkJT0BhrG8MXEC0BfnC6FC4nU+gUuw+mbp7oCRG2FoDJ7otandiIE0HUh+AqWELOIFrRfQplRPEALe+C5XkzXwO8KAVi2uq3tG+GQBBbpFlWmLzpMudGNdOwdeUVHYxnih2bC8UVKb22MbIP+E852TFrwxEbpA6iHp+0dLBpbRixlTLEShhbM4lZ5I0izmzuB4wlbTW08yxdUMnGZy6iQiaokBsYoR4hmpJnqDXaErbpM5aMqAO5mqoecY0MnMQvzdO050BxE6pNaKiGOUEz88o6TuTZjksqiRnA5TxcQD0mTLfnMZ0rs+V8S/uv7TfWSXxr2qOOjH6yRei87PCHsJ7CfxEKQwXCehT9hP4iEr/mOn/knqe2GMdIwwjdiLGbSMsMexAZ0yZNa+0JpsbaQddjMkfW074O46Z1nDlJTXpF1Snlf4xlw42T3RfjKmpiVvY5paC3tl03tFoUgwrCVr6WmWIqENtGShTQ5wtUlbd0GqJ2plTxDBduUwbEux2tMS7BpbCsSAoBmFfEAJcWnmOzFBAqqHIfAQpM4Az8RI/KIDiMWW5ATyoJgyyhLSM4mRMqTLETy04LiUIngEuZAJzOU6PAJ7I0iCKpDJXZ4RC6ZHSDodYamUwGFxIlUX2nrVB0npNNFLFgPfAMNiUDkFswJNj/iKrIo/wCg5xO30GK95sqEzbDIrajabYhANoKzy/kbXo8mt6AXpWHfMVpkzV2m9BhHp7RLePRglBuk9FJ4xSqtpHxaDpO2xfE+N4+/nX9pvrPJtxCneq56s31kgFmjtMJ6Cewn8RCBMMGP6aewn8RCBGy9IRS7ZA0a0z2BFVofm7EyuzpRqvowYm02w4JEo6azkaPsHiv6fugy1bg++ZYb0LTXDUbodYKWmb8GvD6hzWm9bV4Nw9AH3heIUK/jO+QGtl2YhbQcPYzSq+kwrLpCQLQW9S66yZFKG5it0a0q+bJC0aky1bDp1i+siDYylVoOxjUEp2eORymd5bLLJTJIA3OgmNpBKTMyKt9BvNa1IqSDuIXw6n2r2vE5cyidjMePlSRSjwt21Ogt8TN14aQNdJricWQQBBnxbGeJf/qNVpI9afQTrtg1XCsp1l0QW1m34vMLEQfML7z0MHqFlnbIM3p+NaXYq8pAMifpz9rwtMaNNHRWR7EaFef/AJh/E8OKlkFr6m55TmamFek9y1gDffeTeqap6TKPTRUNOkdRSxeQauPeZlW4wNRnHxnLCmK1VQz2QkAm9rRonkzTfEKivUWkyryu4ZjY69NIODHM9sty+p646GeG4hfncR3hlzgWNzblOB4hgnwtV0Vy6o5W/Ii17/vOi8lsdlCu57Fzfw2l3uaR52WJrtD56ffMnTSbUnpu5C1BzNv8Ca18OgHZa5jJtUiJ42mfJ8Z/cb2j9ZJMcpFR/aMkzkhvZ22E9Cn7CfxEIWYYQf009hP4zciNT0kKpdnoYDeXXGodDF3FMTkQd5t8IFgMVna5GkRlyOfAyI2jqsOeh0lHOsFTEjlpNL3jMVclsGp4sYUWGTeE4IjI2sThjtDsC9rjujdA6CcM6hxDMfVXTrFVP0x4wjEuSZmjGg7z4sNJHqXGkBJ7Ig+PdwlkALHTVrADmbzKeltAaGLkD8wmLgzm3xrq4DggG+VtwxG9v/2PEqlkBvyiYzNvRqk5nivEGzsgNrG0tw1ajkaHKNzygWNwarWcVHAJ7a2JsQ3+RG3DcWFphRfpfqYbyPZ6GNQp8DWnRTYnWVevTovmN7oAbdb7RU+K1GhBubaaaS2IxqAhnAJIFgf+3XWJrIzHM/Brj8c+rmiVBKi52BOwMYcK4xTCEMtn1HjOYx/Ei91L9ksr5b6ErqsHWvqNYNy8kC5rhWzohis7ZgQLam/6RvNcqOpcObk7EaCI62HenZy9kbe2pA6wvB4hDoHL9BsB4ieP/HlPT8l3v01s2DhT3XgeJxDjtZGyk6Ec+ktjHZTmGtj7jFacVqpZcwsrZgDYgEGP17c62Mwuqrlo3fGknoRoQdDeLOIVCTc+E1xGKzuzt6TnMel5FpZ7E+idYhJuj0cjVR2tMWLTa6m2lxfvF9f2nWYjiiuhymxAAWxsdInroDpewGkBbC2PZvLfarrR53S8l6zs4Olib3MN4I+QGkR6QJ8P93gyLYQWu5WoGG4AlMzqdMTlS1tDf8aKZyKblLi+xJO+seUcKz0kcMwqFwTqfQttEWBphmzMinnvbWdLSxRt6Fh3G4gKa356E1SU612fOsYT5xrnXMfrJLYw/wBRtfzH6yR/ERtnb4L+2nsJ/GFLSY7AxRgeI5QgyiwVBfwUaxw+PuNI3ktAuRTxzVSlrsva8Os5lKJLekQO48p1GIF3z30OljyimpQy1Sii9zYdATJ8nbDlG+Cou75FcmmpDXO+nKdKqTHDhKK5RqdM5t+b7TVXDaiUYNJAX5LgTZDbaZrLrpKRWjelofCa1CSYMplxNSOaNQIu4yWVQVFzmGhNhbnPF4jcmwBANvSGsTcTxdVyQFJW+mukmz0kujpX2EpWdh20F+5rxhhWIQnks56lVqDdco15xxgdUIa9jykuPe9hdHOcaqmvUCpuul+/nrGWIqAIiLZXC89jbrAOKoM9kGUKNxuT4z16lLKGd+0BY8yTG0yiX10McPVbLla3UHNfWKcY+tnvYXt1uYLV4kt+wo8TBK9R31Y3+kX18nN9hZqIdLE9+0ulJr6Gw374jepbbWF4Su9rk2lGPSF3Wzohii65HNwd+WkIqVFRbIts3Mb263iFa5JhbViyjUdkWkfq4SW0P9K91qjariDaAGl37yr1DeerWM8tcj3ko10XWgBrf4yYfH5bra+undMa+I0MWeeKtcR+KW62yfPkmVpDt6hPK3OaKYtw2MLmxjCopFrA6z1J6WiPmmWMzqYRmAcbXC374zwGBJXMw3OkCxzOjkD0AbqOU2pehbtN6H2Eo4fMqkNksAWzHe+unW08wZyuygkrmYKSdSt+yfhE2HxikA5iG2ItpCcMSXA1y9TJ5r+xTkwrhs5rGDtt4mSTE+m2vMySjZ5vEbYduwvsr9BCaWMN7c4JQ9FR/wBq/QSVVIKtfnBFtDRXvvHmFw6WDAAnfvvOWSrHPD8VoO4TGjkeVqzKSp6mFYI3QRNjqhzm3MzYcXRFCjU9ToLxuLoxj9BBuIV1COM+VipAI1INonXiIc9qqq9wP+Zz/GMeVqHzTnKAAbG+vjH1lSBOi4FiMSQQwJHJnG0ZtTc+m5PcNBOAXygxI2qH4CEPx/Er6TAk9wi1k+wXs+h4ekAuw+EyxKG1hOJpeU+KUA2Qg932njeV2Iv6KX8DAdJmaezpXoEnu1l8dValQZ0tmUXsdRe85n/iuufyJbnpCP8AiN3psKlEMjadl7N3WvAel2apYux3FKtU3Yqug0RQB94CqEnWa4nGUiTkRx0u4Novq4lj3CA3scnpBfnUTfUz0F330WLCZotVhsZh3IZiko2EulMk2isV36mNuG03YBmICk27zGTSRjWw9EVRYA36zSlhxrZt42ThlwCu1v3leI8Gy0w97W31+ETlTvphxXF9CWtRtzgT1AJjicw1JPxMXve+5MQsBX/KaGQqg6T1qA3JEU2MuhY6X3jYxcWLvPzXaOq4FgkY3Pj8J01QoLWA07ol8nKRFPUHTmRDAjVDZFJOpsCLkLvYe+Wwkl2KTbfQaMUtuUpXAccufIQFcM+nYbU2HUnp4yJm56WuPeI7cUhiWgCuipdiAPdCMAzupIG3MwXH2ZT1EBo42pYKuw0tJqxKaCz+ofDigWs1mI6HpJM2YncayTNkfKh2tEjLb9CfxEBr4tL2JNwek1xnEgEpgfoS/wAogdSuj8rH/MVye9Gs1/GJ+v8AaCnHH9Z9xg+IwttbaGCMJrrYK2PMNUVtS/7xtQFNh2spt1tOLkDHqfjGRXwzKTfg6/Fqmy0VcgabAARM+FqOwGSxOgAFlHSAU1fkW9xMY4bC1Tazte+1zoPfNbTZi2vJQcHqliuWxU27vdL/AOkFBd2Ud3OUxGKrFjlZ7An4CBviGbdieesHQapjVK6oCtNLE7udbDuEgp0gL5gWOpJit8U5QLfQEnbX49IPckxVbZqYXXqry+sFaoTp/sTxkPSVnLpGvZ7nlTPZa07Z2imWWKywTulgJuztGYWdl5K4L8RkQAWXQ30AIE5ELG3BeMPhmuux3HfBYS6Po2L4HUpoXSqjrexA5HnrN28n6lWlmFRXK6sv728Yj4TxTOgVFyoxZiOrE6mePx38K1RNi4ve+9xa/dOO5dnN8YoJe+bcXA52iJwLwriOMzuSNth4QAmcjmRoRw+mC1ztt7oKTIrkbGHLA+TuU4iAuRdtBN6fEfNFSNje9j1nIUnJAhgwhdRlex6X1hZK3PRTi15Oxo8ZJOZDrv79oJjay5GI31O/M7xLQ4M4Hplb9DPMdhQigZ2Zj1NxF4W5fbKacv4Male99ZkiNy63gjDTeM+H0bjflfeVK+R52e/gWm/7D6SSlWvYkdJ7F7QPIYvQpZUN9SqX+AgOLwwVrrtBVrEhegA+gmzuSIinsNz10FPWBULzmNDh/nGsurHa0XuT750/k+y0lzfmM2TYjl5FFXyaxK7p8DF1XCOhswIPfO/fGEtmvvLYijTemXdbnl4wtodXpdTtMA8nsK4UFspUi4FtfGdF5imbXABGsTcNxqFcq9kjSUqV2J8I7HDp7PPyOpHVdKRBFl79JynHuDkdumoyAG9t4xzne8Iw9e+nK0qeFOSeczVdnBJSLGwBJPLnGWF4aBq+/wBI7fCU1qNbsm1xppF+Ic76yXil5PX9PM0tshwVJtAbHqYt4hgcluYOxhJM0qrnSx3GvwnVMtbRRWGdbQgM3weFao6qqkliAAOvKWw2FzvlvadTwzJQZGGpU69ZJdzL0xM+nqttFcV5D4lEDlVynowuL9RNq3kBilo+cAQ2GYqG7VvvOow/lM1QujKvm7DKedud5tW8qaiPlsvmih72L/bWD70b8ne0/Gj5I1NuYtKNceM6HiWFDXddDqbRXwrCl66AjQHM3SwhzSoXlx1Hk6zydwwRR7K3v1OsA8tMPYo4GpzIfAaj6zqMPRK6kWvy6dP2g3G8CK1Fl/MvbU941m/JLL/sfNHlLwhaZawAuToPG+n7wnjHCmw7hGYFiqsbbAtyhDuL0LCZ5LMsvhUu46TUCl2NcNgTl1OsccE4PnfMxyoDvzMxwdrAamPsQrKgsNgNtIjPkcz0elgxr5HVChROhAtKcQ4DQrAWOQjmNf2iHB1nzd0N/wBTsbbW755n8rJL7PQUYqk5/wAoeC/h2ADZlbY2t7otwxKHQ76Tt61dK6lHF7g26g8iJygoZXyn8psfvPS9H6hX18nj+u9Mo7QkquLnWSB4mqA7eJ+s9lhHoIo1QVGnIfQTWoOzcQelRyqPAfSFUhprtJmuxvP4A0BuDOgwo0FxFCkFhH9KsMth0mh45dMKVQbAbScSxIQBAZTDPaLuKODrfWGiq25nQZg8PbtCMqCBkc7FdREHD8WToY1OJ0sDvvHYuVVpdHlZKSe2WepmA8Jg1cIQDzsLz3zoibjWLBsoNyDfwl1tzGl5J5aq10dVicGjJmvZgN7/AOItp1HWlnYK6XK2I7YG19IipcRcjKWNp6at9L/vPImclU3R7PCXK49BLkEkr6N/fPVa2kDQzQNK1LSHSmkZoQrMe+F0at+czq4LMoYHW2sEVLEqTlP7SD1GJ72x2PI46aOg4bigL684XjsStgBOVOGf8rX98ISk49N/dIawJvls2bbrehmK/wC8b4DDJSy9kBm1Y/uBOaw7jOAATbUn3Ry9YuAV3/fSV4I4on9bk5LR1DV820qj3iTCvUO4jajYDXx3lKT2eVMve2C4XyRpNUNTOVAbOF5A3+k6HG+TFB2z1Rna2W507PK0EwtcBtdoQvE/6hTKe0Sbm5F7fSS5m5fR6OJ8lrRyGP8AIZvP2RrUCb3J1Ucx3zna1MUajouoVioY2uQCJ9S4u5akwTRgOXhrafJeIIQ2pJ5zsWZt6YWSJS2hlw3EK9VBc3LDpado9RQASRa4/wB/SfO+CIz10C73+HUzoMTi2RjTqgnmDzivUtt9D8L3PZ0rpTYAg3AZ2JJsSTsLjlpAsfwkdhlYHMMzW/KfHnFeDxCcm35ExzQcW3kWX1GlriMw4Kb230C0cMya7wHitMWuBr3fWN62IFvjFpuTKvQTTfJm+olUuJ84rVe0fE/WSeY6gfOP7TfWSeps8kaU00W/QfQTertMqXojwH0E2GukRT7FNGVNLkRvRTSBYRNYzpLCldFvpl9lwdIBjzGYi3iIjEh+bWgNmsNJ4KzjYyYhtB4QXD3JtKoalHjZJ2+wl3YC7PvtFrtcxjUokqARqLxcyEGdkqgZlLwXwz2Nrb2EObsnUWioiFJiC1gdbbRKpp6LMNtdMMSoTsJsiGeURN2McvBdPjZtQYWg2Kohgbbz1G7555yZaTQb1S8i5cwNoVTpknWbOg3nqCeXl/rWtBRLXljPD5RT2Cm1r82P+J5RopUBscrdxlcBhC9zfsi99ZjiFyvdbgaXlGLuSDPrl0N6HC3/AFn4xhg+HhAxdizHa52EVYTEudNe6MkqG4z7HvjNCqpNdILpWvvpa2+uuk2elXSxp5WXQEE6+4mAhQhvbRrc4WCWuA1tLb7d8TnjlPRuO+LJj+LFKbZhlNjzB+E+d4zGZ9xrfS3SHcWD52UvmN8vuma8Osobfa/dI4j2+35KHfPoK8mFCMzE626bXnRvUSoRmUMdr85yyXXaFYfHFTc7SfNzp7RXhqZWmM8XwpG1Tsnx0m+HwjKAM2YDugdDiQJhdOsSe6Tv3G0qKVc+UeV3AO+31g6q173mmIK89IM+KUC+bSe36aVME90u+zhsa584/tH6z2Z4ymTUY9WP1kj+Mnm9GfnDYanlz7oRh6rX3PxMkkW/Ik0eq36j8TPVrv8Aqb5jJJCXgpx+DQV3/U3zGevXbL6Tb9TJJCkO/AJiajW3PxMHpVG6n4mSSN+iGjd6zado/EwN3N9z8ZJIV+AZPM56n4zxXN9z8Z7JFfI2fIWtRup+Jkao3U/EySQyn4M/ON1PxMstVup+Jnkk5mIt51up+JlvON1PxMkkmryULwa0cQ4BszD/AOxmT13/AFNy/MZJIcEV+TWnin/W3zGeNjKnrH+dvvJJDFk/GVPWP85+8umMqesf52+8kkxmg2Lrt5w9puXMzda729JvmMkkTY3H5KtWb9R+JlTUbqfiZJIAz5IlVr+kfiYV+Ie3pN8xnskyhiB6td/1N8xggqt+o/EySR0eAaKZz1PxkkkjCc//2Q==
Amazing Mumford,Jerry Nelson,(1971-present) A W.C. Fields-esque magician whose magic tricks often go awry. His catchphrase| used to produce his tricks| is A la peanut butter sandwiches.,https://muppetmindset.files.wordpress.com/2014/06/mumford-hat-off.png
Anything Muppets,Various,Writer Christopher Finch called Anything Muppets unadorned puppet torsos and heads used for a single role or purpose. This ever-expanding troupe of Muppets comes in all shapes| sizes| and appearances. The Anything Muppets portray humans| specific animals| and occasional aliens.,https://images.genius.com/3301e44e1a3d5a05ab53a157c59c3e68.408x408x1.jpg
Aristotle,Richard Hunt,A blind monster created to increase inclusiveness of people and puppets with disabilities on the show. He was designed by Michael K. Frith and built by Ed Christie.,https://content.time.com/time/daily/2011/1110/sesamestreet_aristotle_1005.jpg
